variable,description,unit,dimensions,code_variable,in_history,in_analysis,in_daily,in_monthly,in_diurnal,in_yearly,in_tower,glob_id,info_string
RLONG_L,No metadata available,NA,ncohorts,cpatch%rlong_l,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,RLONG_L :41:hist
RSHORT_W,No metadata available,NA,ncohorts,cpatch%rshort_w,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,RSHORT_W :41:hist
RSHORT_W_BEAM,No metadata available,NA,ncohorts,cpatch%rshort_w_beam,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,RSHORT_W_BEAM :41:hist
RSHORT_W_DIFFUSE,No metadata available,NA,ncohorts,cpatch%rshort_w_diffuse,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,RSHORT_W_DIFFUSE :41:hist
RLONG_W,No metadata available,NA,ncohorts,cpatch%rlong_w,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,RLONG_W :41:hist
LEAF_GBH,No metadata available,NA,ncohorts,cpatch%leaf_gbh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_GBH :41:hist
LEAF_GBW,No metadata available,NA,ncohorts,cpatch%leaf_gbw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_GBW :41:hist
WOOD_GBH,No metadata available,NA,ncohorts,cpatch%wood_gbh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_GBH :41:hist
WOOD_GBW,No metadata available,NA,ncohorts,cpatch%wood_gbw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_GBW :41:hist
LLSPAN,Leaf longevity,month,ncohorts,cpatch%llspan,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,LLSPAN :41:hist:anal:dail:mont:dcyc
A_OPEN,No metadata available,NA,ncohorts,cpatch%a_open,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,A_OPEN :41:hist
A_CLOSED,No metadata available,NA,ncohorts,cpatch%a_closed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,A_CLOSED :41:hist
A_LIGHT,No metadata available,NA,ncohorts,cpatch%a_light,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,A_LIGHT :41:hist
A_RUBP,No metadata available,NA,ncohorts,cpatch%a_rubp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,A_RUBP :41:hist
A_CO2,No metadata available,NA,ncohorts,cpatch%a_co2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,A_CO2 :41:hist
PSI_CLOSED,No metadata available,NA,ncohorts,cpatch%psi_closed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,PSI_CLOSED :41:hist
GSW_OPEN,No metadata available,NA,ncohorts,cpatch%gsw_open,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,GSW_OPEN :41:hist
GSW_CLOSED,No metadata available,NA,ncohorts,cpatch%gsw_closed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,GSW_CLOSED :41:hist
LEAF_GSW,No metadata available,NA,ncohorts,cpatch%leaf_gsw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_GSW :41:hist
FSW,No metadata available,NA,ncohorts,cpatch%fsw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,FSW :41:hist
FSN,No metadata available,NA,ncohorts,cpatch%fsn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,FSN :41:hist
FS_OPEN,No metadata available,NA,ncohorts,cpatch%fs_open,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,FS_OPEN :41:hist
WATER_SUPPLY,No metadata available,NA,ncohorts,cpatch%water_supply,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WATER_SUPPLY :41:hist
LEAF_MAINTENANCE,No metadata available,NA,ncohorts,cpatch%leaf_maintenance,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_MAINTENANCE :41:hist:dail
ROOT_MAINTENANCE,No metadata available,NA,ncohorts,cpatch%root_maintenance,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,ROOT_MAINTENANCE :41:hist:dail
BARKA_MAINTENANCE,No metadata available,NA,ncohorts,cpatch%barka_maintenance,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,BARKA_MAINTENANCE :41:hist:dail
BARKB_MAINTENANCE,No metadata available,NA,ncohorts,cpatch%barkb_maintenance,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,BARKB_MAINTENANCE :41:hist:dail
LEAF_DROP,No metadata available,NA,ncohorts,cpatch%leaf_drop,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_DROP :41:hist:dail
ROOT_DROP,No metadata available,NA,ncohorts,cpatch%root_drop,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,ROOT_DROP :41:hist:dail
BSEEDS_CO,Seed biomass,kgC/pl,ncohorts,cpatch%bseeds,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,BSEEDS_CO :41:hist:dail:mont:dcyc
BYIELD_CO,Yield biomass,kgC/pl,ncohorts,cpatch%byield,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,BYIELD_CO :41:hist:dail:mont:dcyc
LEAF_RESPIRATION,No metadata available,NA,ncohorts,cpatch%leaf_respiration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_RESPIRATION :41:hist
ROOT_RESPIRATION,No metadata available,NA,ncohorts,cpatch%root_respiration,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,ROOT_RESPIRATION :41:hist
GPP,Gross Primary Production,umol/m2/s,ncohorts,cpatch%gpp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,GPP :41:hist
PAW_AVG,No metadata available,NA,ncohorts,cpatch%paw_avg,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,PAW_AVG :41:hist:dail:mont:dcyc
ELONGF,No metadata available,NA,ncohorts,cpatch%elongf,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,ELONGF :41:hist:dail:mont:dcyc
TURNOVER_AMP,No metadata available,NA,ncohorts,cpatch%turnover_amp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TURNOVER_AMP :41:hist
VM_BAR,Maximum carboxylation rate at 15C,umol/m2/s,ncohorts,cpatch%vm_bar,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,VM_BAR :41:hist:anal:dail:mont:dcyc
SLA,Specific leaf area,m2_leaf/kgC,ncohorts,cpatch%sla,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,cpatch%coglob_id,SLA :41:hist:anal:dail:mont:dcyc
LEAF_PSI,Leaf Water Potential,m,ncohorts,cpatch%leaf_psi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_PSI :41:hist
WOOD_PSI,Wood Water Potential,m,ncohorts,cpatch%wood_psi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_PSI :41:hist
LEAF_RWC,Leaf Relative Water Content,NA,ncohorts,cpatch%leaf_rwc,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_RWC :41:hist
WOOD_RWC,Wood Relative Water Content,NA,ncohorts,cpatch%wood_rwc,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_RWC :41:hist
LEAF_WATER_INT,Leaf internal water content per plant,kg/pl,ncohorts,cpatch%leaf_water_int,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_WATER_INT :41:hist
LEAF_WATER_IM2,Leaf internal water content per area,kg/m2,ncohorts,cpatch%leaf_water_im2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LEAF_WATER_IM2 :41:hist
WOOD_WATER_INT,Wood internal water content per plant,kg/pl,ncohorts,cpatch%wood_water_int,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_WATER_INT :41:hist
WOOD_WATER_IM2,Wood internal water content per area,kg/n2,ncohorts,cpatch%wood_water_im2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WOOD_WATER_IM2 :41:hist
WFLUX_GW,Water flow from ground to wood = root water absorption,kg/s,ncohorts,cpatch%wflux_gw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WFLUX_GW :41:hist
WFLUX_WL,Water flow from wood to leaf = sapflow,kg/s,ncohorts,cpatch%wflux_wl,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,WFLUX_WL :41:hist
LAST_GV,Optimized stom. cond. limited by Vcmax,umol/m2l/s,ncohorts,cpatch%last_gv,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LAST_GV :41:hist
LAST_GJ,Optimized stom. cond. limited by Jmax,umol/m2l/s,ncohorts,cpatch%last_gj,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,LAST_GJ :41:hist
TODAY_LEAF_RESP,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_leaf_resp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_LEAF_RESP :41:hist
TODAY_ROOT_RESP,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_root_resp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_ROOT_RESP :41:hist
TODAY_GPP,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_gpp,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_GPP :41:hist
TODAY_NPPLEAF,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppleaf,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPLEAF :41:hist
TODAY_NPPFROOT,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppfroot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPFROOT :41:hist
TODAY_NPPSAPWOOD,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppsapwood,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPSAPWOOD :41:hist
TODAY_NPPBARK,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppbark,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPBARK :41:hist
TODAY_NPPCROOT,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppcroot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPCROOT :41:hist
TODAY_NPPSEEDS,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppseeds,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPSEEDS :41:hist
TODAY_NPPWOOD,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppwood,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPWOOD :41:hist
TODAY_NPPDAILY,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_nppdaily,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_NPPDAILY :41:hist
TODAY_GPP_POT,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_gpp_pot,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_GPP_POT :41:hist
TODAY_GPP_LIGHTMAX,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_gpp_lightmax,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_GPP_LIGHTMAX :41:hist
TODAY_GPP_MOISTMAX,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_gpp_moistmax,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_GPP_MOISTMAX :41:hist
TODAY_GPP_MLMAX,NOT A DIAGNOSTIC VARIABLE,NA,ncohorts,cpatch%today_gpp_mlmax,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cpatch%coglob_id,TODAY_GPP_MLMAX :41:hist
FMEAN_GPP_CO,Sub-daily mean - Gross primary productivity,kgC/pl/yr,ncohorts,cpatch%fmean_gpp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_GPP_CO               :41://trim(fast_keys)
FMEAN_NPP_CO,Sub-daily mean - Net primary productivity,kgC/pl/yr,ncohorts,cpatch%fmean_npp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_NPP_CO               :41://trim(fast_keys)
FMEAN_LEAF_RESP_CO,Sub-daily mean - Leaf respiration,kgC/pl/yr,ncohorts,cpatch%fmean_leaf_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_RESP_CO         :41://trim(fast_keys)
FMEAN_ROOT_RESP_CO,Sub-daily mean - Root respiration,kgC/pl/yr,ncohorts,cpatch%fmean_root_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_ROOT_RESP_CO         :41://trim(fast_keys)
FMEAN_LEAF_GROWTH_RESP_CO,Sub-daily mean - Leaf growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_leaf_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_ROOT_GROWTH_RESP_CO,Sub-daily mean - Root growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_root_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_ROOT_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_SAPA_GROWTH_RESP_CO,Sub-daily mean - Aboveground sapwood growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_sapa_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_SAPA_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_SAPB_GROWTH_RESP_CO,Sub-daily mean - Belowground sapwood growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_sapb_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_SAPB_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_BARKA_GROWTH_RESP_CO,Sub-daily mean - Aboveground bark growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_barka_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_BARKA_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_BARKB_GROWTH_RESP_CO,Sub-daily mean - Belowground bark growth respiration,kgC/pl/yr,ncohorts,cpatch%fmean_barkb_growth_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_BARKB_GROWTH_RESP_CO  :41://trim(fast_keys)
FMEAN_LEAF_STORAGE_RESP_CO,Sub-daily mean - Leaf Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_leaf_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_ROOT_STORAGE_RESP_CO,Sub-daily mean - Root Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_root_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_ROOT_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_SAPA_STORAGE_RESP_CO,Sub-daily mean - Aboveground Sapwood Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_sapa_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_SAPA_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_SAPB_STORAGE_RESP_CO,Sub-daily mean - Belowground Sapwood Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_sapb_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_SAPB_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_BARKA_STORAGE_RESP_CO,Sub-daily mean - Aboveground bark Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_barka_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_BARKA_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_BARKB_STORAGE_RESP_CO,Sub-daily mean - Belowground bark Storage respiration,kgC/pl/yr,ncohorts,cpatch%fmean_barkb_storage_resp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_BARKB_STORAGE_RESP_CO      :41://trim(fast_keys)
FMEAN_PLRESP_CO,Sub-daily mean - Plant respiration,kgC/pl/yr,ncohorts,cpatch%fmean_plresp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_PLRESP_CO            :41://trim(fast_keys)
FMEAN_LEAF_ENERGY_CO,Sub-daily mean - Leaf internal energy,J/m2,ncohorts,cpatch%fmean_leaf_energy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_ENERGY_CO       :41://trim(fast_keys)
FMEAN_LEAF_WATER_CO,Sub-daily mean - Leaf surface water,kg/m2,ncohorts,cpatch%fmean_leaf_water,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_WATER_CO        :41://trim(fast_keys)
FMEAN_LEAF_HCAP_CO,Sub-daily mean - Leaf heat capacity,J/m2/K,ncohorts,cpatch%fmean_leaf_hcap,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_HCAP_CO         :41://trim(fast_keys)
FMEAN_LEAF_VPDEF_CO,Sub-daily mean - Leaf vapour pressure deficit,Pa,ncohorts,cpatch%fmean_leaf_vpdef,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_VPDEF_CO        :41://trim(fast_keys)
FMEAN_LEAF_TEMP_CO,Sub-daily mean - Leaf temperature,K,ncohorts,cpatch%fmean_leaf_temp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_TEMP_CO         :41://trim(fast_keys)
FMEAN_LEAF_FLIQ_CO,Sub-daily mean - Liquid fraction,NA,ncohorts,cpatch%fmean_leaf_fliq,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_FLIQ_CO         :41://trim(fast_keys)
FMEAN_LEAF_GSW_CO,Sub-daily mean - Stomatal conductance,kg/m2leaf/s,ncohorts,cpatch%fmean_leaf_gsw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_GSW_CO          :41://trim(fast_keys)
FMEAN_LEAF_GBW_CO,Sub-daily mean - Leaf boundary layer conductance,kg/m2leaf/s,ncohorts,cpatch%fmean_leaf_gbw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LEAF_GBW_CO          :41://trim(fast_keys)
FMEAN_WOOD_ENERGY_CO,Sub-daily mean - Wood internal energy,J/m2,ncohorts,cpatch%fmean_wood_energy,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_ENERGY_CO       :41://trim(fast_keys)
FMEAN_WOOD_WATER_CO,Sub-daily mean - Wood surface water,kg/m2,ncohorts,cpatch%fmean_wood_water,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_WATER_CO        :41://trim(fast_keys)
FMEAN_WOOD_HCAP_CO,Sub-daily mean - Wood heat capacity,J/m2/K,ncohorts,cpatch%fmean_wood_hcap,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_HCAP_CO         :41://trim(fast_keys)
FMEAN_WOOD_TEMP_CO,Sub-daily mean - Wood temperature,K,ncohorts,cpatch%fmean_wood_temp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_TEMP_CO         :41://trim(fast_keys)
FMEAN_WOOD_FLIQ_CO,Sub-daily mean - Liquid fraction,NA,ncohorts,cpatch%fmean_wood_fliq,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_FLIQ_CO         :41://trim(fast_keys)
FMEAN_WOOD_GBW_CO,Sub-daily mean - Wood boundary layer conductance,kg/m2wood/s,ncohorts,cpatch%fmean_wood_gbw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WOOD_GBW_CO          :41://trim(fast_keys)
FMEAN_FS_OPEN_CO,Sub-daily mean - Net stress factor,NA,ncohorts,cpatch%fmean_fs_open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_FS_OPEN_CO           :41://trim(fast_keys)
FMEAN_FSW_CO,Sub-daily mean - Moisture stress,NA,ncohorts,cpatch%fmean_fsw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_FSW_CO               :41://trim(fast_keys)
FMEAN_FSN_CO,Sub-daily mean - Nitrogen stress,NA,ncohorts,cpatch%fmean_fsn,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_FSN_CO               :41://trim(fast_keys)
FMEAN_A_OPEN_CO,Sub-daily mean - Assimilation rate (no soil moist. stress),umol/m2l/s,ncohorts,cpatch%fmean_a_open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_OPEN_CO             :41://trim(fast_keys)
FMEAN_A_CLOSED_CO,Sub-daily mean - Minimum assimilation rate,umol/m2l/s,ncohorts,cpatch%fmean_a_closed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_CLOSED_CO           :41://trim(fast_keys)
FMEAN_A_NET_CO,Sub-daily mean - Actual assimilation rate,umol/m2l/s,ncohorts,cpatch%fmean_a_net,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_NET_CO               :41://trim(fast_keys)
FMEAN_A_LIGHT_CO,Sub-daily mean - Light-limited assimilation rate,umol/m2l/s,ncohorts,cpatch%fmean_a_light,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_LIGHT_CO             :41://trim(fast_keys)
FMEAN_A_RUBP_CO,Sub-daily mean - RuBP-limited assimilation rate,umol/m2l/s,ncohorts,cpatch%fmean_a_rubp,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_RUBP_CO              :41://trim(fast_keys)
FMEAN_A_CO2_CO,Sub-daily mean - CO2-limited assimilation rate,umol/m2l/s,ncohorts,cpatch%fmean_a_co2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_A_CO2_CO              :41://trim(fast_keys)
FMEAN_PSI_OPEN_CO,Sub-daily mean - Transpiration with no stress,kg/m2/s,ncohorts,cpatch%fmean_psi_open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_PSI_OPEN_CO          :41://trim(fast_keys)
FMEAN_PSI_CLOSED_CO,Sub-daily mean - Transpiration at maximum stress,kg/m2/s,ncohorts,cpatch%fmean_psi_closed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_PSI_CLOSED_CO        :41://trim(fast_keys)
FMEAN_WATER_SUPPLY_CO,Sub-daily mean - Water supply,kg/m2/s,ncohorts,cpatch%fmean_water_supply,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_WATER_SUPPLY_CO      :41://trim(fast_keys)
FMEAN_LIGHT_LEVEL_CO,Sub-daily mean - Light level,NA,ncohorts,cpatch%fmean_light_level,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LIGHT_LEVEL_CO       :41://trim(fast_keys)
FMEAN_LIGHT_LEVEL_BEAM_CO,Sub-daily mean - Light level (direct radiation),NA,ncohorts,cpatch%fmean_light_level_beam,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LIGHT_LEVEL_BEAM_CO  :41://trim(fast_keys)
FMEAN_LIGHT_LEVEL_DIFF_CO,Sub-daily mean - Light level (diffuse radiation),NA,ncohorts,cpatch%fmean_light_level_diff,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_LIGHT_LEVEL_DIFF_CO  :41://trim(fast_keys)
FMEAN_PAR_LEVEL_BEAM,"Sub-daily mean PAR flux density (cohort centered), beam",W/m2,ncohorts,cpatch%fmean_par_level_beam,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,cpatch%coglob_id,FMEAN_PAR_LEVEL_BEAM :41://trim(fast_keys)
